"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"165","Greensboro","06:30",25.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"166","Greensboro","06:45",27.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"167","Greensboro","07:00",39,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"168","Greensboro","07:15",39.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"169","Greensboro","07:30",46.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"170","Greensboro","07:45",52.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"171","Greensboro","08:00",46.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"172","Greensboro","08:15",46.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"173","Greensboro","08:30",44,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"174","Greensboro","08:45",40.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"175","Greensboro","09:00",31.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"176","Greensboro","09:15",26,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"177","Greensboro","09:30",28.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"178","Greensboro","09:45",25.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"179","Greensboro","10:00",25.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"180","Greensboro","10:15",21,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"181","Greensboro","10:30",24.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"182","Greensboro","10:45",16.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"183","Greensboro","11:00",24.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"184","Greensboro","11:15",28.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"185","Greensboro","11:30",21.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"186","Greensboro","11:45",23,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"187","Greensboro","12:00",26,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"188","Greensboro","12:15",22.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"189","Greensboro","12:30",21.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"190","Greensboro","12:45",20,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"191","Greensboro","13:00",23.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
