"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"208","King Street","17:15",324.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"209","King Street","17:30",302,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"210","King Street","17:45",255.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"211","King Street","18:00",261,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"212","King Street","18:15",230,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"213","King Street","18:30",192.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"214","King Street","18:45",161.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"215","King Street","19:00",165,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"216","King Street","19:15",142.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"217","King Street","19:30",125.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"218","King Street","19:45",121.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"219","King Street","20:00",120.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"220","King Street","20:15",104,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"221","King Street","20:30",102.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"222","King Street","20:45",96.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"223","King Street","21:00",99.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"224","King Street","21:15",92.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"225","King Street","21:30",91.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"226","King Street","21:45",77.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"227","King Street","22:00",87.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"228","King Street","22:15",71.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"229","King Street","22:30",66.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"230","King Street","22:45",56.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"231","King Street","23:00",52.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"232","King Street","23:15",49.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"233","King Street","23:30",34.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"234","King Street","23:45",14.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"235","Braddock Road","04:30",0.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"236","Braddock Road","04:45",14.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"237","Braddock Road","05:00",19.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"238","Braddock Road","05:15",31.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"239","Braddock Road","05:30",42.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"240","Braddock Road","05:45",67.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"241","Braddock Road","06:00",82.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"242","Braddock Road","06:15",95.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"243","Braddock Road","06:30",121,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"244","Braddock Road","06:45",163,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"245","Braddock Road","07:00",213,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"246","Braddock Road","07:15",238.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"247","Braddock Road","07:30",301.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"248","Braddock Road","07:45",329,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"249","Braddock Road","08:00",385.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"250","Braddock Road","08:15",386.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"251","Braddock Road","08:30",319.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"252","Braddock Road","08:45",253,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"253","Braddock Road","09:00",194.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"254","Braddock Road","09:15",153.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"255","Braddock Road","09:30",127,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"256","Braddock Road","09:45",103.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"257","Braddock Road","10:00",82.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"258","Braddock Road","10:15",76.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"259","Braddock Road","10:30",72.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"260","Braddock Road","10:45",73.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"261","Braddock Road","11:00",70.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
